pid,R-Precision,nDCG,rating,model
38424,0.39655172413793105,0.8363417180370699,binary,SVD_100
700836,0.18032786885245902,0.5961362048295681,binary,SVD_100
468152,0.12941176470588237,0.6521215818290415,binary,SVD_100
674608,0.027777777777777776,0.47148828305212964,binary,SVD_100
906685,0.192,0.7458827979954704,binary,SVD_100
280577,0.20689655172413793,0.6534858761467887,binary,SVD_100
184233,0.12121212121212122,0.4841393357900927,binary,SVD_100
514790,0.0,0.2314575588196527,binary,SVD_100
691616,0.040983606557377046,0.37273428273293185,binary,SVD_100
254309,0.0,0.14468381511287426,binary,SVD_100
996443,0.0,0.0,binary,SVD_100
947768,0.25,0.6183190312579039,binary,SVD_100
388490,0.13513513513513514,0.523922660343492,binary,SVD_100
309175,0.18,0.5320456413911463,binary,SVD_100
248536,0.1643835616438356,0.7357138532765044,binary,SVD_100
698673,0.0,0.3738084852155214,binary,SVD_100
288548,0.0,0.11164325195357283,binary,SVD_100
975658,0.07692307692307693,0.7229325660219997,binary,SVD_100
166473,0.05714285714285714,0.6502421745006336,binary,SVD_100
836701,0.15384615384615385,0.5069696069791991,binary,SVD_100
835099,0.17,0.6205545594017747,binary,SVD_100
847953,0.15384615384615385,0.4708950832291126,binary,SVD_100
748133,0.36363636363636365,0.6871905806063222,binary,SVD_100
66231,0.0,0.3369170088130935,binary,SVD_100
244307,0.2682926829268293,0.7536128858975125,binary,SVD_100
617344,0.3448275862068966,0.7502993543206491,binary,SVD_100
404309,0.02702702702702703,0.30403087648349747,binary,SVD_100
352764,0.0425531914893617,0.5165983885226564,binary,SVD_100
597396,0.3902439024390244,0.830502799996112,binary,SVD_100
276637,0.15476190476190477,0.5533522007786918,binary,SVD_100
565524,0.14285714285714285,0.362152168678616,binary,SVD_100
339862,0.075,0.531749260216897,binary,SVD_100
376370,0.2608695652173913,0.6703067426808317,binary,SVD_100
212815,0.18,0.7181204180415117,binary,SVD_100
24136,0.21100917431192662,0.7619589155823625,binary,SVD_100
149029,0.125,0.42132030591657416,binary,SVD_100
77215,0.11864406779661017,0.6453720354252522,binary,SVD_100
85222,0.09243697478991597,0.5024267538610332,binary,SVD_100
881768,0.0,0.2504282070487901,binary,SVD_100
552078,0.0,0.14954677637164887,binary,SVD_100
647187,0.06896551724137931,0.4635419786889513,binary,SVD_100
30731,0.25170068027210885,0.7603540469821726,binary,SVD_100
120630,0.11538461538461539,0.4561426247487705,binary,SVD_100
835223,0.18181818181818182,0.580679211764184,binary,SVD_100
251888,0.2692307692307692,0.7191720124095796,binary,SVD_100
466903,0.09523809523809523,0.3397610612586744,binary,SVD_100
799281,0.21875,0.49158640740727505,binary,SVD_100
906753,0.17699115044247787,0.6407697192424989,binary,SVD_100
944664,0.19672131147540983,0.6767178740074001,binary,SVD_100
138457,0.0,0.0,binary,SVD_100
995161,0.4117647058823529,0.8613641102062631,binary,SVD_100
345754,0.4435483870967742,0.7993916980171334,binary,SVD_100
271416,0.15384615384615385,0.5277801932955549,binary,SVD_100
641905,0.22950819672131148,0.7348428276817958,binary,SVD_100
312123,0.0,0.21734675853251875,binary,SVD_100
173722,0.15,0.5733464015739396,binary,SVD_100
407033,0.1896551724137931,0.6499267681260157,binary,SVD_100
397793,0.2830188679245283,0.7004506719744351,binary,SVD_100
698491,0.0,0.0,binary,SVD_100
306148,0.2982456140350877,0.7348290091055931,binary,SVD_100
752605,0.28225806451612906,0.7669912056042609,binary,SVD_100
810849,0.08333333333333333,0.32625038322553,binary,SVD_100
478775,0.15384615384615385,0.45637481783501055,binary,SVD_100
568037,0.17391304347826086,0.6084871812350869,binary,SVD_100
3002,0.14285714285714285,0.7038025103459343,binary,SVD_100
713389,0.0,0.0,binary,SVD_100
945238,0.058394160583941604,0.487758054598312,binary,SVD_100
500844,0.3888888888888889,0.778342286372602,binary,SVD_100
560314,0.23076923076923078,0.6152185952472871,binary,SVD_100
974031,0.1746031746031746,0.6803597388506871,binary,SVD_100
523790,0.29411764705882354,0.7907325415306293,binary,SVD_100
391110,0.03389830508474576,0.3814167853170201,binary,SVD_100
495050,0.0,0.1157859747222698,binary,SVD_100
33353,0.14285714285714285,0.4090967195865932,binary,SVD_100
469006,0.2972972972972973,0.7412667913852965,binary,SVD_100
436588,0.043478260869565216,0.4092269896178545,binary,SVD_100
349383,0.3333333333333333,0.6671002119102505,binary,SVD_100
265740,0.2727272727272727,0.6475810175820467,binary,SVD_100
717605,0.037037037037037035,0.2961214174458811,binary,SVD_100
45465,0.036585365853658534,0.31421408380638116,binary,SVD_100
604874,0.0,0.23707462424023992,binary,SVD_100
141242,0.16666666666666666,0.45650812135268853,binary,SVD_100
356210,0.0,0.31896065441301236,binary,SVD_100
231078,0.06896551724137931,0.39272096809550117,binary,SVD_100
530178,0.07692307692307693,0.42015077463251815,binary,SVD_100
109471,0.11510791366906475,0.5670564881687928,binary,SVD_100
357367,0.0,0.20673582000738108,binary,SVD_100
812982,0.18181818181818182,0.3976759338044445,binary,SVD_100
246475,0.03636363636363636,0.30575063348840464,binary,SVD_100
522446,0.0,0.156861774859441,binary,SVD_100
759693,0.007936507936507936,0.2760508278073567,binary,SVD_100
258273,0.1891891891891892,0.5203493157515471,binary,SVD_100
834764,0.0,0.0,binary,SVD_100
189430,0.0625,0.3296317028816316,binary,SVD_100
777330,0.0,0.267925194826306,binary,SVD_100
335342,0.031746031746031744,0.30722683049514665,binary,SVD_100
969135,0.391304347826087,0.7998531676722287,binary,SVD_100
655749,0.1125,0.5390436120213867,binary,SVD_100
944462,0.0136986301369863,0.3125512261571326,binary,SVD_100
463965,0.21739130434782608,0.7350982128082928,binary,SVD_100
398997,0.0,0.0,binary,SVD_100
511924,0.0,0.17316230833487678,binary,SVD_100
97640,0.19047619047619047,0.5871459482946763,binary,SVD_100
236399,0.012658227848101266,0.21110129574722214,binary,SVD_100
764652,0.037037037037037035,0.2909144722430689,binary,SVD_100
133297,0.0,0.14811440877292226,binary,SVD_100
865797,0.02564102564102564,0.3466770441268045,binary,SVD_100
8673,0.0,0.0,binary,SVD_100
319568,0.17647058823529413,0.6233342605657549,binary,SVD_100
885679,0.16379310344827586,0.6630945336724033,binary,SVD_100
540698,0.045454545454545456,0.24604708758232735,binary,SVD_100
304631,0.0,0.20393666402839988,binary,SVD_100
864867,0.0,0.1564542991035457,binary,SVD_100
13970,0.08,0.4123022053042288,binary,SVD_100
810297,0.0625,0.31388947852696697,binary,SVD_100
