pid,R-Precision,nDCG,rating,model
984031,0.19047619047619047,0.6179519132756175,binary,ALS
272276,0.0,0.21342043547465453,binary,ALS
978809,0.06329113924050633,0.43971123235502624,binary,ALS
279933,0.17857142857142858,0.5654812055448712,binary,ALS
573345,0.0,0.13970250912333285,binary,ALS
854258,0.0,0.14067617071310393,binary,ALS
958969,0.25,0.6063141650573499,binary,ALS
730438,0.1111111111111111,0.3532811281386248,binary,ALS
540548,0.24,0.7648514180047581,binary,ALS
624279,0.0,0.31413596453234743,binary,ALS
316216,0.0,0.14425439655609112,binary,ALS
370251,0.041666666666666664,0.28749545964734197,binary,ALS
957289,0.0,0.0,binary,ALS
488388,0.3435114503816794,0.7591415351250881,binary,ALS
819735,0.0,0.0,binary,ALS
483497,0.02040816326530612,0.5129435463101525,binary,ALS
505892,0.0,0.0,binary,ALS
891596,0.10526315789473684,0.5184892486448038,binary,ALS
561482,0.047619047619047616,0.5605594463353405,binary,ALS
848148,0.05,0.4512071217238613,binary,ALS
754214,0.08333333333333333,0.5520255918038814,binary,ALS
198322,0.03125,0.3005026142600704,binary,ALS
950595,0.16129032258064516,0.4678757808950812,binary,ALS
24165,0.10638297872340426,0.6742805301778305,binary,ALS
150905,0.0,0.0,binary,ALS
430216,0.12698412698412698,0.6528111932510897,binary,ALS
181583,0.21818181818181817,0.6355152069096732,binary,ALS
762507,0.0,0.0,binary,ALS
583237,0.038461538461538464,0.3889448918995575,binary,ALS
527253,0.3,0.7591758057495471,binary,ALS
467663,0.0,0.21081098041094745,binary,ALS
279317,0.0,0.2545799530662617,binary,ALS
863986,0.13333333333333333,0.4557831713346338,binary,ALS
417298,0.04,0.5171037054536382,binary,ALS
445375,0.06451612903225806,0.3287330716217637,binary,ALS
528167,0.16666666666666666,0.46348540010898653,binary,ALS
472954,0.23076923076923078,0.6080561830196695,binary,ALS
655305,0.11320754716981132,0.545246023408805,binary,ALS
650913,0.014705882352941176,0.24929422751412433,binary,ALS
848944,0.0,0.22408295293112646,binary,ALS
664704,0.0,0.1865046514328788,binary,ALS
225384,0.11538461538461539,0.4457526932564209,binary,ALS
212524,0.07228915662650602,0.45526395007147946,binary,ALS
365091,0.13513513513513514,0.4505647902902026,binary,ALS
169732,0.0851063829787234,0.41908157622141384,binary,ALS
765032,0.0,0.0,binary,ALS
704920,0.0,0.27019384862637175,binary,ALS
492477,0.21428571428571427,0.7142853205329869,binary,ALS
495804,0.4,0.8620685202325585,binary,ALS
532339,0.0,0.0,binary,ALS
913231,0.17647058823529413,0.5881386561754118,binary,ALS
872358,0.05,0.3684860800820713,binary,ALS
972158,0.0,0.2583621996440949,binary,ALS
187522,0.05555555555555555,0.5007199142362778,binary,ALS
431256,0.14285714285714285,0.5763008067325694,binary,ALS
567724,0.0,0.19099447975156247,binary,ALS
464363,0.0,0.0,binary,ALS
721668,0.0,0.0,binary,ALS
628739,0.0,0.28267976907741693,binary,ALS
31502,0.2,0.679436476805953,binary,ALS
22055,0.12121212121212122,0.49017981439715463,binary,ALS
23948,0.3128491620111732,0.817130473522813,binary,ALS
248400,0.0,0.2612736009806146,binary,ALS
352935,0.0,0.3081248081197177,binary,ALS
857693,0.03773584905660377,0.38565722396620783,binary,ALS
60332,0.36363636363636365,0.8049940060427481,binary,ALS
961539,0.0,0.13145215979284927,binary,ALS
999613,0.0821917808219178,0.6146332891457345,binary,ALS
243249,0.0,0.24228072028669237,binary,ALS
78253,0.0,0.11293222628700601,binary,ALS
395063,0.13432835820895522,0.47759322884084615,binary,ALS
521397,0.045454545454545456,0.5397227242082479,binary,ALS
65987,0.05405405405405406,0.44627556150034825,binary,ALS
505321,0.0,0.27895794142509067,binary,ALS
3328,0.0,0.12439483484433446,binary,ALS
688030,0.024390243902439025,0.3994805296646811,binary,ALS
834447,0.0,0.16221920023044892,binary,ALS
92399,0.09523809523809523,0.5703775804678398,binary,ALS
919971,0.1565217391304348,0.7904015319632891,binary,ALS
117439,0.047619047619047616,0.5223143202500601,binary,ALS
562923,0.03333333333333333,0.32965236092161604,binary,ALS
977369,0.16216216216216217,0.5783380279940638,binary,ALS
334541,0.24,0.5391985232863657,binary,ALS
629727,0.0,0.18582070643595577,binary,ALS
39196,0.075,0.37162033987112175,binary,ALS
358846,0.26666666666666666,0.6618733173014371,binary,ALS
414627,0.06666666666666667,0.2625846372650312,binary,ALS
788632,0.045454545454545456,0.3819646135609721,binary,ALS
937924,0.02631578947368421,0.3602783071036954,binary,ALS
302512,0.03225806451612903,0.48379945095444193,binary,ALS
495779,0.0,0.26900845092753745,binary,ALS
298380,0.1574074074074074,0.713520278940661,binary,ALS
326979,0.16842105263157894,0.6480267838063268,binary,ALS
877444,0.20833333333333334,0.576514037521904,binary,ALS
258468,0.25,0.6033936266405742,binary,ALS
210037,0.03783783783783784,0.46227918517453526,binary,ALS
313074,0.0,0.24709364933425168,binary,ALS
326445,0.21428571428571427,0.807870663453907,binary,ALS
494322,0.0,0.11855887100316063,binary,ALS
921129,0.0,0.2784901599751677,binary,ALS
840339,0.0,0.1935730515814361,binary,ALS
136075,0.0,0.3647412793888843,binary,ALS
552667,0.0,0.19319286622904996,binary,ALS
118822,0.2857142857142857,0.6127507489046984,binary,ALS
689071,0.24347826086956523,0.8016378530537434,binary,ALS
150056,0.0,0.20732327582557095,binary,ALS
400322,0.0,0.0,binary,ALS
983312,0.2,0.5318898758149567,binary,ALS
906463,0.48120300751879697,0.8581005993240978,binary,ALS
202564,0.021739130434782608,0.2823551054066691,binary,ALS
663294,0.16071428571428573,0.603759696710543,binary,ALS
5851,0.3220338983050847,0.838929255603715,binary,ALS
335327,0.0,0.12159530598557504,binary,ALS
443600,0.21904761904761905,0.6671376057487429,binary,ALS
902928,0.1774193548387097,0.6276600793475433,binary,ALS
702516,0.1891891891891892,0.5943788945996852,binary,ALS
734812,0.3137254901960784,0.7475043862434916,binary,ALS
43795,0.2987012987012987,0.7666834305272133,binary,ALS
632570,0.10606060606060606,0.5783622008546082,binary,ALS
340031,0.0,0.2416094638960989,binary,ALS
697829,0.0,0.0,binary,ALS
508499,0.18055555555555555,0.6216834296408669,binary,ALS
622373,0.07894736842105263,0.41577781341687486,binary,ALS
853788,0.0,0.2843509184130408,binary,ALS
721036,0.13513513513513514,0.49098415572387877,binary,ALS
348620,0.06,0.5394222769737006,binary,ALS
977043,0.1111111111111111,0.261344388376655,binary,ALS
957178,0.0,0.0,binary,ALS
294919,0.09090909090909091,0.315950316223222,binary,ALS
997443,0.058823529411764705,0.3227890106885954,binary,ALS
586455,0.18181818181818182,0.6111786864271778,binary,ALS
817550,0.0,0.0,binary,ALS
397483,0.20418848167539266,0.6907058173526287,binary,ALS
750455,0.3333333333333333,0.7742712314172251,binary,ALS
660112,0.041666666666666664,0.36813242457472684,binary,ALS
307516,0.13333333333333333,0.5187835818590147,binary,ALS
880594,0.0,0.29811106055627473,binary,ALS
330795,0.0,0.19866627070124596,binary,ALS
191456,0.0,0.0,binary,ALS
974899,0.3058823529411765,0.7440639034885184,binary,ALS
141927,0.0,0.0,binary,ALS
430444,0.0,0.19737864530566432,binary,ALS
778036,0.1111111111111111,0.3700859917082132,binary,ALS
998299,0.21897810218978103,0.7199388214431305,binary,ALS
846277,0.11864406779661017,0.4728089218197264,binary,ALS
885877,0.0,0.21629640326495872,binary,ALS
921807,0.1,0.497744502066432,binary,ALS
969962,0.05405405405405406,0.33932633331793066,binary,ALS
951285,0.2037037037037037,0.6253693372076006,binary,ALS
375590,0.15789473684210525,0.6493781425729959,binary,ALS
177541,0.04,0.4089560055123821,binary,ALS
632061,0.14285714285714285,0.5911483374560853,binary,ALS
801705,0.05555555555555555,0.29168468875810977,binary,ALS
734363,0.0,0.0,binary,ALS
487767,0.03125,0.3222306407788592,binary,ALS
185685,0.0,0.0,binary,ALS
629424,0.2,0.46580806609030084,binary,ALS
89150,0.0,0.24926829153822233,binary,ALS
215034,0.015151515151515152,0.238420879260897,binary,ALS
817718,0.0,0.0,binary,ALS
871961,0.10526315789473684,0.5047779374164173,binary,ALS
551206,0.0,0.17144160057391347,binary,ALS
148946,0.0,0.2767226081502977,binary,ALS
983506,0.07142857142857142,0.468083991143554,binary,ALS
964525,0.15492957746478872,0.5122291846337568,binary,ALS
923389,0.057692307692307696,0.3765388880789662,binary,ALS
525530,0.0,0.3350168658150038,binary,ALS
970007,0.2694300518134715,0.8085420639507583,binary,ALS
738723,0.0,0.24634846729934518,binary,ALS
55774,0.05263157894736842,0.5544416895266225,binary,ALS
599797,0.078125,0.5025912096501468,binary,ALS
425608,0.0,0.2878117210277357,binary,ALS
246471,0.0,0.0,binary,ALS
218369,0.05555555555555555,0.4977174052029146,binary,ALS
323553,0.11504424778761062,0.5061780635191435,binary,ALS
745651,0.0,0.0,binary,ALS
654178,0.0,0.1415086167977255,binary,ALS
671095,0.0,0.11679183448148776,binary,ALS
881761,0.20689655172413793,0.7091358309163581,binary,ALS
176026,0.08396946564885496,0.49309970389113184,binary,ALS
424578,0.03125,0.34139196460948257,binary,ALS
990672,0.037037037037037035,0.3457017321136675,binary,ALS
216809,0.14583333333333334,0.598653501290487,binary,ALS
357871,0.0,0.22036075185160006,binary,ALS
433728,0.1724137931034483,0.7037591708693347,binary,ALS
853850,0.10909090909090909,0.5229911177975957,binary,ALS
803609,0.22413793103448276,0.7714664952807231,binary,ALS
432862,0.07407407407407407,0.36384579033857084,binary,ALS
973448,0.043478260869565216,0.4232489500665289,binary,ALS
195633,0.1111111111111111,0.5937035834391878,binary,ALS
388785,0.011695906432748537,0.1938734829573229,binary,ALS
64473,0.11299435028248588,0.6250165397340104,binary,ALS
685164,0.25,0.6345554311599647,binary,ALS
998151,0.1935483870967742,0.618379183538497,binary,ALS
287815,0.0,0.14717968691798522,binary,ALS
368804,0.022222222222222223,0.3454657108620845,binary,ALS
120295,0.0,0.3097015016394189,binary,ALS
72579,0.4393939393939394,0.8082556473801152,binary,ALS
373611,0.0,0.27628747502710205,binary,ALS
691231,0.2077922077922078,0.6954373557383776,binary,ALS
646580,0.10204081632653061,0.4274171698016037,binary,ALS
927202,0.1,0.5803480159146356,binary,ALS
957392,0.0,0.19300715576008212,binary,ALS
341020,0.0,0.2736824064666659,binary,ALS
433968,0.2826086956521739,0.7398869544809081,binary,ALS
124037,0.0,0.0,binary,ALS
875035,0.1,0.360276525094502,binary,ALS
936901,0.0,0.16666666666666666,binary,ALS
509504,0.0,0.18184855607647624,binary,ALS
98431,0.2631578947368421,0.5788578942011415,binary,ALS
976839,0.02127659574468085,0.20787333374202802,binary,ALS
543827,0.0625,0.4847670267606237,binary,ALS
750240,0.021739130434782608,0.3189516275405029,binary,ALS
175935,0.02857142857142857,0.4056072955943785,binary,ALS
726620,0.07692307692307693,0.556313108092926,binary,ALS
75515,0.125,0.4499713644153687,binary,ALS
93210,0.19148936170212766,0.5421987655874112,binary,ALS
453054,0.0,0.19844628291219432,binary,ALS
269189,0.10270270270270271,0.5492539279881484,binary,ALS
698268,0.3722627737226277,0.759261499678316,binary,ALS
60304,0.39473684210526316,0.7788245712161449,binary,ALS
546824,0.0,0.2547948123665656,binary,ALS
657521,0.0,0.0,binary,ALS
732014,0.0,0.15978325900630203,binary,ALS
273668,0.0,0.2621065561698995,binary,ALS
234112,0.0,0.0,binary,ALS
488864,0.09803921568627451,0.5441579713701246,binary,ALS
889924,0.0,0.18937492401234735,binary,ALS
545981,0.07042253521126761,0.4612293917921368,binary,ALS
506698,0.06060606060606061,0.47184467911703115,binary,ALS
24525,0.2833333333333333,0.7571280868824526,binary,ALS
255078,0.043478260869565216,0.29988238655606847,binary,ALS
508388,0.13970588235294118,0.6770002753816605,binary,ALS
830638,0.0,0.11409180267477462,binary,ALS
218709,0.16279069767441862,0.6234537530431965,binary,ALS
325479,0.16666666666666666,0.42502154315648566,binary,ALS
709846,0.0,0.0,binary,ALS
999765,0.136986301369863,0.6101130047142964,binary,ALS
910573,0.48148148148148145,0.8711537205936165,binary,ALS
120701,0.05714285714285714,0.3144579415191059,binary,ALS
752916,0.0,0.25676960065313126,binary,ALS
630811,0.1111111111111111,0.39506955672908484,binary,ALS
831853,0.03488372093023256,0.40733320192583755,binary,ALS
82729,0.03225806451612903,0.2660318542523167,binary,ALS
450000,0.0,0.38445485089238857,binary,ALS
671393,0.26506024096385544,0.7417897017031514,binary,ALS
614227,0.03125,0.25550400594513994,binary,ALS
501808,0.22916666666666666,0.6454149906242266,binary,ALS
428453,0.2222222222222222,0.7434425254993253,binary,ALS
287632,0.02857142857142857,0.2635620849198972,binary,ALS
953193,0.0,0.19949599347455527,binary,ALS
955021,0.11764705882352941,0.5561158738810703,binary,ALS
66953,0.14772727272727273,0.6599146681533867,binary,ALS
229229,0.05,0.3482192991384243,binary,ALS
321753,0.10714285714285714,0.39679739584601365,binary,ALS
639020,0.0,0.21634342421619815,binary,ALS
158588,0.0,0.16899687343913242,binary,ALS
562142,0.034482758620689655,0.33060209249909706,binary,ALS
779997,0.13636363636363635,0.5545823854608598,binary,ALS
130756,0.044444444444444446,0.4318169136728509,binary,ALS
972316,0.0,0.1686130986895011,binary,ALS
1189,0.058823529411764705,0.34368172952444404,binary,ALS
455714,0.0,0.0,binary,ALS
374249,0.06329113924050633,0.3994833205093531,binary,ALS
205329,0.023255813953488372,0.3826452022461722,binary,ALS
724851,0.0,0.18896233734680745,binary,ALS
279411,0.0,0.26394899915396375,binary,ALS
