pid,R-Precision,nDCG,rating,model
405559,0.0,0.13657604759848213,pos,ALS
2609,0.23333333333333334,0.6108800657254844,pos,ALS
340379,0.0,0.36544347005555805,pos,ALS
45103,0.17721518987341772,0.6790677218180385,pos,ALS
283390,0.16666666666666666,0.6318743544717617,pos,ALS
786233,0.041666666666666664,0.3238758233673501,pos,ALS
177093,0.0,0.2049176979464937,pos,ALS
940976,0.431924882629108,0.8731042883603809,pos,ALS
237336,0.17857142857142858,0.7166550348172825,pos,ALS
903122,0.1111111111111111,0.4407348596532338,pos,ALS
402123,0.1,0.5246881691400969,pos,ALS
746348,0.1111111111111111,0.49348199325128705,pos,ALS
177747,0.3119266055045872,0.7758816695284497,pos,ALS
328938,0.2571428571428571,0.575599143810035,pos,ALS
70490,0.043478260869565216,0.3034551043276922,pos,ALS
228915,0.058823529411764705,0.40848818926885255,pos,ALS
650653,0.0,0.0,pos,ALS
654031,0.06060606060606061,0.4999184295574052,pos,ALS
141091,0.16666666666666666,0.5585493613898732,pos,ALS
282492,0.1,0.4483468795341743,pos,ALS
173405,0.0,0.14924393652741208,pos,ALS
238877,0.38461538461538464,0.8142885274982914,pos,ALS
167616,0.12307692307692308,0.5537479096959551,pos,ALS
676113,0.25,0.5584885216884803,pos,ALS
3957,0.0,0.1729275645667847,pos,ALS
18652,0.17857142857142858,0.6033931948403023,pos,ALS
79923,0.3564356435643564,0.8119075123423894,pos,ALS
277776,0.21176470588235294,0.6865634476892162,pos,ALS
582477,0.10526315789473684,0.41124547141565876,pos,ALS
580934,0.0,0.1879116509675732,pos,ALS
790279,0.20149253731343283,0.6761196593729805,pos,ALS
941731,0.0,0.22412136297773397,pos,ALS
905646,0.047619047619047616,0.35025116727200456,pos,ALS
666002,0.0,0.12686100255179733,pos,ALS
739992,0.0,0.1529644980837875,pos,ALS
145681,0.024691358024691357,0.3251383969019776,pos,ALS
68674,0.09090909090909091,0.3504404669922169,pos,ALS
916604,0.0,0.0,pos,ALS
37791,0.0,0.16934765504573007,pos,ALS
249282,0.0,0.35240918910519275,pos,ALS
739367,0.0,0.0,pos,ALS
260649,0.07801418439716312,0.4857746163428651,pos,ALS
361354,0.20588235294117646,0.5690197641809598,pos,ALS
277691,0.24489795918367346,0.6880106840146929,pos,ALS
782020,0.2,0.5059585684783535,pos,ALS
901466,0.047619047619047616,0.4151600154381844,pos,ALS
751692,0.20491803278688525,0.6717815836960271,pos,ALS
982175,0.16923076923076924,0.5474018084085526,pos,ALS
923517,0.0,0.0,pos,ALS
260599,0.2,0.43067655807339306,pos,ALS
847580,0.25274725274725274,0.7070763122494395,pos,ALS
187473,0.1724137931034483,0.7349742675711083,pos,ALS
410782,0.25925925925925924,0.6701984769819125,pos,ALS
423986,0.015625,0.31043250942572664,pos,ALS
893704,0.22794117647058823,0.666800782560963,pos,ALS
95476,0.0,0.1124633744338673,pos,ALS
80136,0.1076923076923077,0.4879916267409382,pos,ALS
849257,0.07692307692307693,0.4149172972643782,pos,ALS
523409,0.02857142857142857,0.30079783805151206,pos,ALS
54562,0.0,0.3097712347164032,pos,ALS
127104,0.13953488372093023,0.6180226131232395,pos,ALS
610679,0.0,0.15739809635470156,pos,ALS
859955,0.16326530612244897,0.5727271571538354,pos,ALS
49452,0.06060606060606061,0.44224597754544515,pos,ALS
920592,0.21686746987951808,0.6560256421278835,pos,ALS
444316,0.02127659574468085,0.2823255379303546,pos,ALS
375045,0.1,0.39878237189790267,pos,ALS
6094,0.18269230769230768,0.6333557503225709,pos,ALS
483382,0.0,0.0,pos,ALS
357274,0.0,0.0,pos,ALS
434434,0.1,0.2982163761769084,pos,ALS
18738,0.19469026548672566,0.6453113059874389,pos,ALS
616310,0.11940298507462686,0.42382452019393935,pos,ALS
963360,0.23076923076923078,0.654425424866346,pos,ALS
984151,0.25,0.5413720518222865,pos,ALS
584356,0.23979591836734693,0.7112880022494061,pos,ALS
626551,0.03773584905660377,0.3176363888912141,pos,ALS
615436,0.12264150943396226,0.5747968864537172,pos,ALS
803380,0.17391304347826086,0.6100060000743815,pos,ALS
644516,0.1511627906976744,0.5210906134563799,pos,ALS
794753,0.05504587155963303,0.4116260082588776,pos,ALS
507609,0.1111111111111111,0.32709727985628456,pos,ALS
726068,0.02857142857142857,0.3949886596448627,pos,ALS
418210,0.0625,0.614023279661708,pos,ALS
670934,0.15942028985507245,0.5510984103524663,pos,ALS
656507,0.11764705882352941,0.4615295018773292,pos,ALS
36388,0.4,0.5785165801174801,pos,ALS
278486,0.0,0.2996228436242201,pos,ALS
319182,0.2087912087912088,0.6572944146486741,pos,ALS
648291,0.0,0.14987054163194743,pos,ALS
541810,0.041666666666666664,0.6254970323313576,pos,ALS
254384,0.0,0.1221765705773933,pos,ALS
594708,0.16666666666666666,0.6100769226435923,pos,ALS
360539,0.0,0.22751561418100708,pos,ALS
779514,0.37142857142857144,0.6689763523856417,pos,ALS
890740,0.21818181818181817,0.7829237031000097,pos,ALS
819891,0.26666666666666666,0.6737642674815691,pos,ALS
373421,0.0,0.0,pos,ALS
194616,0.0,0.2592324062627922,pos,ALS
578740,0.15,0.6434182934601074,pos,ALS
709941,0.038461538461538464,0.38909794705874445,pos,ALS
798810,0.08333333333333333,0.39958370563161594,pos,ALS
344230,0.125,0.6417688386745963,pos,ALS
864589,0.12,0.4206936694083569,pos,ALS
55997,0.0,0.2631461701067714,pos,ALS
248597,0.3137254901960784,0.7520782982732374,pos,ALS
176898,0.0,0.19190613110908533,pos,ALS
243270,0.11904761904761904,0.5633403297222358,pos,ALS
939351,0.09090909090909091,0.38909047824995774,pos,ALS
494831,0.0,0.23615255958592568,pos,ALS
511620,0.0625,0.41429080685589187,pos,ALS
229275,0.08333333333333333,0.5096811880421822,pos,ALS
848597,0.06666666666666667,0.43806905477227487,pos,ALS
500057,0.07692307692307693,0.48652207453497553,pos,ALS
991928,0.0,0.0,pos,ALS
736523,0.13812154696132597,0.6413729777665591,pos,ALS
47840,0.0,0.1239758173245847,pos,ALS
670579,0.0625,0.3147542611516096,pos,ALS
36475,0.07692307692307693,0.3590703186137851,pos,ALS
269693,0.23076923076923078,0.6746849527007492,pos,ALS
790952,0.03571428571428571,0.40332961267373724,pos,ALS
780574,0.0,0.23452074040404608,pos,ALS
328572,0.10429447852760736,0.5288741386352944,pos,ALS
932106,0.0,0.2014328786125154,pos,ALS
665069,0.26785714285714285,0.648595506204722,pos,ALS
836063,0.17307692307692307,0.6270385224301479,pos,ALS
878963,0.1794871794871795,0.6784732467385373,pos,ALS
